token,date,amount
imBTC,2/12/2020,-21700926
imBTC,2/12/2020,20516877
imBTC,2/12/2020,17137784
imBTC,2/12/2020,-26550000
imBTC,2/12/2020,-2500050000
imBTC,2/12/2020,-2000007463
imBTC,2/12/2020,50000000
imBTC,2/12/2020,-235621189
imBTC,2/12/2020,1190412
imBTC,2/13/2020,3070194
imBTC,2/14/2020,3957437
imBTC,2/14/2020,1000000000
imBTC,2/14/2020,-1300000050
imBTC,2/14/2020,45900000
imBTC,2/14/2020,1100000000
imBTC,2/14/2020,144000000
imBTC,2/14/2020,-1500000
imBTC,2/14/2020,171737000
imBTC,2/14/2020,1500000000
imBTC,2/14/2020,19865935
imBTC,2/14/2020,181900000
imBTC,2/14/2020,499900000
imBTC,2/14/2020,62500000
imBTC,2/14/2020,-2268437
imBTC,2/14/2020,203279000
imBTC,2/14/2020,-2001482099
imBTC,2/15/2020,-365828927
imBTC,2/15/2020,65000000
imBTC,2/15/2020,954041600
imBTC,2/15/2020,457000000
imBTC,2/16/2020,7994360
imBTC,2/16/2020,200000000
imBTC,2/16/2020,200000000
imBTC,2/16/2020,-3105002
imBTC,2/16/2020,200000000
imBTC,2/16/2020,2047120
imBTC,2/16/2020,499995680
imBTC,2/16/2020,497989900
imBTC,2/16/2020,99995680
imBTC,2/17/2020,14282150
imBTC,2/17/2020,-21206155
imBTC,2/17/2020,100000000
imBTC,2/17/2020,9767268
imBTC,2/17/2020,400000000
imBTC,2/17/2020,154986180
imBTC,2/18/2020,-422815400
imBTC,2/18/2020,999960000
imBTC,2/18/2020,-100813902
imBTC,2/18/2020,28107120
imBTC,2/18/2020,2045273
imBTC,2/18/2020,-51467852
imBTC,2/18/2020,699950000
imBTC,2/19/2020,-13901374
imBTC,2/19/2020,12189567
imBTC,2/19/2020,-14000000
imBTC,2/20/2020,-3107378
imBTC,2/20/2020,-1200000000
imBTC,2/20/2020,100000000
imBTC,2/20/2020,14563500
imBTC,2/20/2020,200000000
imBTC,2/20/2020,200000000
imBTC,2/20/2020,400000000
imBTC,2/20/2020,100000000
imBTC,2/20/2020,599994360
imBTC,2/20/2020,22990000
imBTC,2/20/2020,13600000
imBTC,2/20/2020,16000000
imBTC,2/20/2020,-61546468
imBTC,2/20/2020,43000000
imBTC,2/21/2020,199940000
imBTC,2/21/2020,4996400
imBTC,2/21/2020,199896760
imBTC,2/21/2020,103626907
imBTC,2/21/2020,50020000
imBTC,2/21/2020,-10035621
imBTC,2/21/2020,200000000
imBTC,2/21/2020,56000000
imBTC,2/22/2020,80000000
imBTC,2/22/2020,146835581
imBTC,2/22/2020,50000000
imBTC,2/22/2020,-37275389
imBTC,2/22/2020,50000000
imBTC,2/22/2020,99800000
imBTC,2/23/2020,100000000
imBTC,2/23/2020,50000000
imBTC,2/23/2020,-20000000
imBTC,2/23/2020,150000000
imBTC,2/24/2020,3833878
imBTC,2/24/2020,-800000000
imBTC,2/24/2020,-4070002
imBTC,2/24/2020,-7180273
imBTC,2/24/2020,10000000
imBTC,2/24/2020,30000000
imBTC,2/24/2020,159996760
imBTC,2/24/2020,-1000000
imBTC,2/24/2020,200000000
imBTC,2/25/2020,699950000
imBTC,2/25/2020,1200000
imBTC,2/25/2020,2243289
imBTC,2/25/2020,2861015
imBTC,2/25/2020,200000000
imBTC,2/25/2020,-8625754
imBTC,2/25/2020,499991120
imBTC,2/26/2020,200000000
imBTC,2/26/2020,-1043883
imBTC,2/26/2020,200000000
imBTC,2/26/2020,10000000
imBTC,2/26/2020,42760000
imBTC,2/26/2020,298800000
imBTC,2/26/2020,10000000
imBTC,2/26/2020,251600000
imBTC,2/26/2020,246692000
imBTC,2/26/2020,200000000
imBTC,2/27/2020,300000000
imBTC,2/27/2020,-1572448
imBTC,2/27/2020,100000000
imBTC,2/27/2020,189940000
imBTC,2/27/2020,200000000
imBTC,2/27/2020,537140000
imBTC,2/27/2020,541300000
imBTC,2/27/2020,89500000
imBTC,2/27/2020,-1600000000
imBTC,2/27/2020,15000000
imBTC,2/28/2020,3954420
imBTC,2/28/2020,125071302
imBTC,2/28/2020,1328849
imBTC,2/28/2020,200000000
imBTC,2/28/2020,600000000
imBTC,2/28/2020,99800000
imBTC,2/28/2020,200000000
imBTC,2/28/2020,1000000
imBTC,2/29/2020,200000000
imBTC,2/29/2020,-1000000000
imBTC,2/29/2020,599998560
imBTC,2/29/2020,40000000
imBTC,2/29/2020,20000000
imBTC,3/1/2020,6726894
imBTC,3/1/2020,20000000
imBTC,3/1/2020,-3600000
imBTC,3/1/2020,400000000
imBTC,3/1/2020,49000000
imBTC,3/1/2020,50000000
imBTC,3/2/2020,99998200
imBTC,3/2/2020,3000000
imBTC,3/2/2020,1000000
imBTC,3/2/2020,-17000000
imBTC,3/2/2020,764292800
imBTC,3/3/2020,-1000000000
imBTC,3/3/2020,487000000
imBTC,3/3/2020,10000000
imBTC,3/3/2020,4000000000
imBTC,3/4/2020,999997480
imBTC,3/4/2020,200000000
imBTC,3/4/2020,40000000
imBTC,3/4/2020,-47130000
imBTC,3/5/2020,999956940
imBTC,3/5/2020,-15740000
imBTC,3/5/2020,2545951000
imBTC,3/5/2020,200000000
imBTC,3/5/2020,1000000
imBTC,3/5/2020,198669869
imBTC,3/5/2020,28330220
imBTC,3/6/2020,300000000
imBTC,3/6/2020,-28330517
imBTC,3/6/2020,39037446
imBTC,3/7/2020,-97000000
imBTC,3/7/2020,300000000
imBTC,3/7/2020,-98000000
imBTC,3/7/2020,-99000000
imBTC,3/7/2020,10000000
imBTC,3/7/2020,200000000
imBTC,3/7/2020,200000000
imBTC,3/8/2020,300000000
imBTC,3/8/2020,-2964868
imBTC,3/8/2020,10750000
imBTC,3/8/2020,300000000
imBTC,3/8/2020,20000000
imBTC,3/8/2020,300000000
imBTC,3/8/2020,36848406
imBTC,3/8/2020,400000000
imBTC,3/8/2020,200000000
imBTC,3/9/2020,699950000
imBTC,3/9/2020,300000000
imBTC,3/9/2020,144000000
imBTC,3/9/2020,75770000
imBTC,3/9/2020,31947480
imBTC,3/9/2020,107000000
imBTC,3/9/2020,119948200
imBTC,3/9/2020,-1300000000
imBTC,3/9/2020,-200048736
imBTC,3/9/2020,15000000
imBTC,3/9/2020,1461672
imBTC,3/9/2020,49800000
imBTC,3/10/2020,200000000
imBTC,3/10/2020,499956040
imBTC,3/10/2020,279731311
imBTC,3/10/2020,200000000
imBTC,3/10/2020,12294793
imBTC,3/10/2020,1000000
imBTC,3/10/2020,11714849
imBTC,3/11/2020,-1261516
imBTC,3/11/2020,65000000
imBTC,3/11/2020,100000000
imBTC,3/11/2020,300000000
imBTC,3/11/2020,-1000000
imBTC,3/11/2020,-5000000
imBTC,3/11/2020,27034000
imBTC,3/11/2020,-2000000
imBTC,3/11/2020,24600000
imBTC,3/11/2020,151500000
imBTC,3/11/2020,100000000
imBTC,3/12/2020,1057616
imBTC,3/12/2020,1432164
imBTC,3/12/2020,1205000
imBTC,3/12/2020,-2000000
imBTC,3/12/2020,23194960
imBTC,3/12/2020,-1000000000
imBTC,3/12/2020,54000000
imBTC,3/12/2020,150000000
imBTC,3/12/2020,799955320
imBTC,3/12/2020,200000000
imBTC,3/12/2020,200000000
imBTC,3/12/2020,200000000
imBTC,3/12/2020,22200000
imBTC,3/12/2020,49990000
imBTC,3/12/2020,63412632
imBTC,3/12/2020,100000000
imBTC,3/12/2020,-371062949
imBTC,3/12/2020,10000000
imBTC,3/12/2020,-2300000000
imBTC,3/13/2020,-900000000
imBTC,3/13/2020,150000000
imBTC,3/13/2020,9000000
imBTC,3/13/2020,574621840
imBTC,3/13/2020,14320000
imBTC,3/13/2020,1000000000
imBTC,3/13/2020,-323399152
imBTC,3/13/2020,65000000
imBTC,3/13/2020,-2007034483
imBTC,3/13/2020,-4385517
imBTC,3/13/2020,-537390666
imBTC,3/13/2020,200000000
imBTC,3/13/2020,-136342622
imBTC,3/13/2020,300000000
imBTC,3/13/2020,323339844
imBTC,3/13/2020,200000000
imBTC,3/13/2020,-1000000000
imBTC,3/13/2020,300000000
imBTC,3/13/2020,499989380
imBTC,3/13/2020,29800000
imBTC,3/13/2020,4200000
imBTC,3/14/2020,2873380
imBTC,3/14/2020,-8200000
imBTC,3/14/2020,1220170
imBTC,3/14/2020,-10000000
imBTC,3/14/2020,-15028000
imBTC,3/14/2020,-15000077
imBTC,3/14/2020,-20878974
imBTC,3/14/2020,1229022
imBTC,3/15/2020,1347738530
imBTC,3/15/2020,400000000
imBTC,3/15/2020,799960000
imBTC,3/15/2020,150987310
imBTC,3/15/2020,4800000
imBTC,3/16/2020,9900000
imBTC,3/16/2020,300000000
imBTC,3/16/2020,499954240
imBTC,3/16/2020,24993880
imBTC,3/16/2020,-1000402
imBTC,3/16/2020,400000000
imBTC,3/16/2020,-10000000
imBTC,3/16/2020,-1273847665
imBTC,3/16/2020,150000000
imBTC,3/17/2020,-800000000
imBTC,3/17/2020,2000000000
imBTC,3/17/2020,25000000
imBTC,3/17/2020,499938120
imBTC,3/17/2020,3489524
imBTC,3/17/2020,200000000
imBTC,3/17/2020,-63757736
imBTC,3/17/2020,50000000
imBTC,3/18/2020,-500000000
imBTC,3/18/2020,400000000
imBTC,3/18/2020,-5000000
imBTC,3/18/2020,357170135
imBTC,3/18/2020,549950000
imBTC,3/18/2020,400000000
