token,date,amount
renBTC,12/8/2019,0.007997846450779355
renBTC,12/8/2019,0.000098453605759913
renBTC,12/8/2019,0.000098925628179944
renBTC,12/8/2019,0.077182682123711454
renBTC,12/8/2019,0.263280651896245309
renBTC,12/8/2019,0.00640580705172771
renBTC,12/8/2019,0.000019626772107746
renBTC,12/8/2019,8.030746217695145589
renBTC,12/8/2019,-8.030746217695145589
renBTC,12/8/2019,0.116269197534575887
renBTC,12/8/2019,0.02056513561984314
renBTC,12/8/2019,-0.007952
renBTC,12/8/2019,-0.016227
renBTC,12/8/2019,8.29587055271746577
renBTC,12/8/2019,0.003833532982240535
renBTC,12/8/2019,-8.29587055271746577
renBTC,12/9/2019,0.000099710644414203
renBTC,12/9/2019,0.000199275511231359
renBTC,12/9/2019,-0.010474
renBTC,12/9/2019,-0.0055
renBTC,12/9/2019,-0.011506
renBTC,12/9/2019,0.000198634832600294
renBTC,12/9/2019,0.012402509958654885
renBTC,12/9/2019,-0.106962
renBTC,12/9/2019,0.006621941274040824
renBTC,12/9/2019,-0.005658
renBTC,12/9/2019,8.381337929499586108
renBTC,12/9/2019,-8.381337929499586108
renBTC,12/9/2019,0.169327394716638303
renBTC,12/9/2019,0.018665910815510786
renBTC,12/9/2019,0.000666866342902932
renBTC,12/9/2019,-0.15
renBTC,12/9/2019,0.006671720464044608
renBTC,12/9/2019,0.014811425195669293
renBTC,12/9/2019,0.023295106189374107
renBTC,12/9/2019,-0.515903
renBTC,12/10/2019,-0.012402509958654885
renBTC,12/10/2019,-0.142565
renBTC,12/10/2019,-0.02056513561984314
renBTC,12/10/2019,27.407716493536279573
renBTC,12/10/2019,0.000230613424525378
renBTC,12/10/2019,0.002293011605552881
renBTC,12/10/2019,-0.03
renBTC,12/10/2019,-0.116269
renBTC,12/10/2019,-27.407716493536279573
renBTC,12/10/2019,-0.8193363033996208
renBTC,12/10/2019,-0.018025
renBTC,12/10/2019,0.135446166659102618
renBTC,12/10/2019,27.586043811081955808
renBTC,12/10/2019,-27.586043811081955808
renBTC,12/10/2019,-1.249606450660386
renBTC,12/10/2019,-1.455662
renBTC,12/10/2019,8.74388078855465821
renBTC,12/10/2019,-0.006181
renBTC,12/10/2019,-0.024463
renBTC,12/10/2019,-8.74388078855465821
renBTC,12/11/2019,-18.634240689658014
renBTC,12/11/2019,4.583634384981258445
renBTC,12/11/2019,-19.026323421014055
renBTC,12/11/2019,0.013695091265056626
renBTC,12/11/2019,-0.013065
renBTC,12/11/2019,-0.012403
renBTC,12/11/2019,-0.003538
renBTC,12/11/2019,-2
renBTC,12/11/2019,14.935834995333843401
renBTC,12/11/2019,9.351308149492904473
renBTC,12/11/2019,-9.351308149492904473
renBTC,12/11/2019,0.000127156330818338
renBTC,12/11/2019,-0.000127
renBTC,12/11/2019,-0.013348
renBTC,12/11/2019,29.78075151247953401
renBTC,12/11/2019,-0.183292
renBTC,12/11/2019,-0.003833532982240535
renBTC,12/11/2019,-0.03
renBTC,12/11/2019,0.001707213706354687
renBTC,12/11/2019,-29.78075151247953401
renBTC,12/11/2019,0.000197632217573124
renBTC,12/11/2019,0.001373106579588122
renBTC,12/12/2019,0.001386355543863265
renBTC,12/12/2019,0.88275164781842829
renBTC,12/12/2019,-0.293214
renBTC,12/12/2019,0.005173403693544006
renBTC,12/12/2019,-0.0110562309114327
renBTC,12/12/2019,0.020225794639818665
renBTC,12/13/2019,0.012329092821538117
renBTC,12/13/2019,0.006781366495249511
renBTC,12/13/2019,10.506142158284375459
renBTC,12/13/2019,-10.506142158284375459
renBTC,12/13/2019,10.312426389943296372
renBTC,12/13/2019,-10.312426389943296372
renBTC,12/13/2019,0.000612474772610518
renBTC,12/13/2019,0.005575564075185921
renBTC,12/13/2019,0.010172323318767936
renBTC,12/13/2019,0.007479772065621307
renBTC,12/13/2019,0.023874081668789872
renBTC,12/13/2019,-0.88275164781842829
renBTC,12/13/2019,0.000309676071081126
renBTC,12/13/2019,0.000643672459445327
renBTC,12/13/2019,-0.011159
renBTC,12/14/2019,0.000137068058917149
renBTC,12/14/2019,0.008253046015878192
renBTC,12/14/2019,0.010045874491727465
renBTC,12/14/2019,-42.145585
renBTC,12/14/2019,-0.000137
renBTC,12/14/2019,0.028205068544321176
renBTC,12/14/2019,0.117327407550858079
renBTC,12/14/2019,0.013706126515151035
renBTC,12/14/2019,-0.03
renBTC,12/14/2019,-0.04015
renBTC,12/14/2019,0.09169862222142492
renBTC,12/14/2019,0.007007598333146761
renBTC,12/14/2019,0.01524323497457137
renBTC,12/14/2019,-0.070492
renBTC,12/14/2019,0.002801430135748368
renBTC,12/14/2019,10.044302626883999748
renBTC,12/14/2019,0.034658963395722034
renBTC,12/15/2019,0.000666012172721223
renBTC,12/15/2019,-0.000442803067697574
renBTC,12/15/2019,0.022488936093127305
renBTC,12/15/2019,-10.044302626883999748
renBTC,12/15/2019,0.008489549813702153
renBTC,12/15/2019,0.015465522481859096
renBTC,12/15/2019,-0.008489
renBTC,12/15/2019,-0.035156
renBTC,12/15/2019,-0.107164
renBTC,12/15/2019,-0.0082
renBTC,12/15/2019,0.01781056588533324
renBTC,12/15/2019,0.001398787127608151
renBTC,12/15/2019,-0.017652
renBTC,12/15/2019,0.008870862127476048
renBTC,12/16/2019,-0.015547785623814323
renBTC,12/16/2019,0.001265834671369452
renBTC,12/16/2019,10.169479667701488241
renBTC,12/16/2019,22.910931453686987754
renBTC,12/16/2019,-22.910931453686987754
renBTC,12/16/2019,-10.169479667701488241
renBTC,12/16/2019,23.043315784463920207
renBTC,12/16/2019,10.228241126740362461
renBTC,12/16/2019,-10.228241126740362461
renBTC,12/16/2019,-23.043315784463920207
renBTC,12/16/2019,0.591439453669288503
renBTC,12/16/2019,0.014548539852245447
renBTC,12/16/2019,0.042223033599712174
renBTC,12/17/2019,0.002882807064180775
renBTC,12/17/2019,-0.014549
renBTC,12/17/2019,-0.008871
renBTC,12/17/2019,0.004754488457074921
renBTC,12/17/2019,0.000722718283841849
renBTC,12/17/2019,-0.062510680372566446
renBTC,12/17/2019,-0.002732016635237026
renBTC,12/17/2019,1.031612905569462459
renBTC,12/17/2019,0.861123995925828289
renBTC,12/17/2019,-0.012329092821538117
renBTC,12/17/2019,0.146597425592253064
renBTC,12/17/2019,-0.065676
renBTC,12/17/2019,-0.048732675260749352
renBTC,12/17/2019,6.176472266184686644
renBTC,12/17/2019,0.039237180801331127
renBTC,12/18/2019,0.039609161244256024
renBTC,12/18/2019,0.000149022236055769
renBTC,12/18/2019,-3.224574149381916
renBTC,12/18/2019,0.013406235051317934
renBTC,12/18/2019,0.747082541547911383
renBTC,12/18/2019,0.00073104157213755
renBTC,12/18/2019,-0.005358
renBTC,12/18/2019,0.021738596788762895
renBTC,12/18/2019,0.012110130022678603
renBTC,12/18/2019,-0.000643672459445327
renBTC,12/18/2019,0.000435738679921363
renBTC,12/18/2019,0.018208253701259715
renBTC,12/18/2019,0.195956445349900028
renBTC,12/18/2019,-0.0006
renBTC,12/18/2019,-0.2
renBTC,12/18/2019,-0.0006
renBTC,12/18/2019,0.011219134906798902
renBTC,12/18/2019,-0.014811
renBTC,12/18/2019,-6.176472266184686644
renBTC,12/19/2019,0.016547862472993445
renBTC,12/19/2019,0.000098697922703441
renBTC,12/19/2019,0.015508562664495578
renBTC,12/19/2019,0.301257250168000404
renBTC,12/19/2019,-0.138905366396694566
renBTC,12/19/2019,-0.146597425592253064
renBTC,12/19/2019,0.000847369318597216
renBTC,12/19/2019,0.004171767352548683
renBTC,12/19/2019,-0.039237
renBTC,12/19/2019,0.051141172390809409
renBTC,12/19/2019,0.001404780690669271
renBTC,12/19/2019,2.533011214349165321
renBTC,12/19/2019,4.080962512006988574
renBTC,12/19/2019,0.13882289116818908
renBTC,12/19/2019,0.016549334723477374
renBTC,12/19/2019,-0.131033
renBTC,12/19/2019,0.001388795575266826
renBTC,12/19/2019,0.002236190655599117
renBTC,12/19/2019,-0.00023
renBTC,12/19/2019,-0.030318
renBTC,12/20/2019,0.000603110782914225
renBTC,12/20/2019,0.036708736678375903
renBTC,12/20/2019,0.00345824197253424
renBTC,12/20/2019,-0.861123995925828289
renBTC,12/20/2019,-0.0003
renBTC,12/20/2019,0.009680620207973149
renBTC,12/21/2019,0.001890285463506272
renBTC,12/22/2019,-0.013985065292318823
renBTC,12/22/2019,-0.012586558763086942
renBTC,12/22/2019,-0.3455
renBTC,12/22/2019,0.013831914073915011
renBTC,12/22/2019,0.02595538426963402
renBTC,12/22/2019,0.023905061795426025
renBTC,12/22/2019,-0.021739
renBTC,12/22/2019,0.008089942176004589
renBTC,12/23/2019,0.004435188077999645
renBTC,12/23/2019,-0.077182
renBTC,12/23/2019,0.026269847507559704
renBTC,12/23/2019,0.006624610107441891
renBTC,12/23/2019,0.001564273843934987
renBTC,12/23/2019,0.099352282041831086
renBTC,12/23/2019,0.066060861353626207
renBTC,12/23/2019,-0.000203110782914225
renBTC,12/23/2019,14.453880333324937345
renBTC,12/23/2019,-14.453880333324937345
renBTC,12/23/2019,14.248715878204218664
renBTC,12/23/2019,0.051487494421935488
renBTC,12/23/2019,-0.022820835351971554
renBTC,12/23/2019,-14.248715878204218664
renBTC,12/23/2019,0.000086860408595169
renBTC,12/23/2019,0.004321411463610424
renBTC,12/23/2019,0.000086635191960311
renBTC,12/23/2019,-0.051487
renBTC,12/24/2019,-0.194756
renBTC,12/24/2019,0.008739041968690312
renBTC,12/24/2019,-0.0065
renBTC,12/24/2019,0.000402899618497666
renBTC,12/24/2019,-0.000402
renBTC,12/25/2019,0.006924465293790131
renBTC,12/25/2019,31.458711640688413542
renBTC,12/25/2019,-31.458711640688413542
renBTC,12/25/2019,0.016752316799206257
renBTC,12/25/2019,0.001487353811107402
renBTC,12/25/2019,32.530179899422463361
renBTC,12/25/2019,0.038709643566688428
renBTC,12/25/2019,-32.530179899422463361
renBTC,12/25/2019,-0.038709
renBTC,12/25/2019,0.000003291228753127
renBTC,12/25/2019,0.01231295976532327
renBTC,12/25/2019,34.875651534219745883
renBTC,12/25/2019,0.037651136854457529
renBTC,12/25/2019,-34.875651534219745883
renBTC,12/25/2019,-0.037651
renBTC,12/26/2019,37.40452003113336126
renBTC,12/26/2019,0.003444160864699321
renBTC,12/26/2019,0.234405840821867684
renBTC,12/26/2019,0.000352120011134951
renBTC,12/26/2019,-0.012312
renBTC,12/26/2019,0.053386722700802687
renBTC,12/26/2019,-0.053386
renBTC,12/26/2019,-37.40452003113336126
renBTC,12/26/2019,0.39800000000000002
renBTC,12/26/2019,0.052337000000000007
renBTC,12/26/2019,-0.017644
renBTC,12/26/2019,-0.009433021688277808
renBTC,12/26/2019,0.001294289009536853
renBTC,12/26/2019,0.006896011806579978
renBTC,12/26/2019,0.002760632372116661
renBTC,12/26/2019,-0.000003
renBTC,12/26/2019,-0.202104437806199162
renBTC,12/26/2019,0.18860228075600626
renBTC,12/26/2019,0.006600425211196813
renBTC,12/26/2019,0.006589965282560591
renBTC,12/26/2019,0.00329851304512607
renBTC,12/26/2019,-0.016488
renBTC,12/26/2019,-0.001294
renBTC,12/26/2019,0.000035031359303959
renBTC,12/27/2019,-2.91228753127e-7
renBTC,12/27/2019,0.021377231879337455
renBTC,12/27/2019,-0.12502827890972243
renBTC,12/27/2019,0.000069068094470511
renBTC,12/27/2019,0.000829295365282822
renBTC,12/27/2019,-0.188602
renBTC,12/27/2019,0.014486651852237327
renBTC,12/27/2019,-0.014486651852237327
renBTC,12/27/2019,-0.150538
renBTC,12/27/2019,-0.003
renBTC,12/27/2019,-0.006896
renBTC,12/27/2019,0.025694837111715908
renBTC,12/28/2019,0.014365255714484061
renBTC,12/28/2019,-0.02627
renBTC,12/28/2019,0.001361211890146292
renBTC,12/28/2019,-0.029582
renBTC,12/28/2019,-0.002053
renBTC,12/28/2019,0.189049999999999997
renBTC,12/28/2019,0.00361185
renBTC,12/28/2019,0.011661177017789695
renBTC,12/28/2019,-0.011662
renBTC,12/29/2019,0.00831890241992176
renBTC,12/29/2019,-0.01356679488444756
renBTC,12/29/2019,-0.008140076930668537
renBTC,12/29/2019,4.498902296492120129
renBTC,12/29/2019,17.80959631919452352
renBTC,12/29/2019,0.001343175924964611
renBTC,12/29/2019,0.115949129570946106
renBTC,12/29/2019,0.003156937181715983
renBTC,12/30/2019,0.014503873558729908
renBTC,12/30/2019,-0.003156937181715983
renBTC,12/30/2019,-0.013831
renBTC,12/30/2019,0.009837632873582254
renBTC,12/30/2019,0.006221358965231839
renBTC,12/30/2019,0.0586055
renBTC,12/30/2019,0.014925
renBTC,12/30/2019,0.000532190362722714
renBTC,12/30/2019,0.000678851264247198
renBTC,12/30/2019,2.141231211324337229
renBTC,12/30/2019,-0.028048
renBTC,12/31/2019,0.066568382677576874
renBTC,12/31/2019,0.020565585299187197
renBTC,12/31/2019,0.000206328233637629
renBTC,12/31/2019,0.237307275076373578
renBTC,12/31/2019,-0.237307
renBTC,12/31/2019,-0.0002
renBTC,12/31/2019,-0.010049334723477374
renBTC,12/31/2019,-0.0829581802293904
renBTC,12/31/2019,-0.005575
renBTC,12/31/2019,0.001110233280522759
renBTC,12/31/2019,0.057124845516316733
renBTC,12/31/2019,0.192608884038022526
renBTC,12/31/2019,0.012501962041854805
renBTC,12/31/2019,-0.0015
renBTC,1/1/2020,0.013783744548591752
renBTC,1/1/2020,0.000049708510109233
renBTC,1/1/2020,-0.234405
renBTC,1/1/2020,-0.07
renBTC,1/1/2020,0.002749440478692289
renBTC,1/1/2020,-0.002749
renBTC,1/1/2020,-0.34713244771799445
renBTC,1/1/2020,0.005447906896896459
renBTC,1/1/2020,-0.001286
renBTC,1/1/2020,-0.012501962041854805
renBTC,1/1/2020,0.023044659419835602
renBTC,1/1/2020,0.275289662044372407
renBTC,1/1/2020,0.229204456183730212
renBTC,1/1/2020,-1.36783112965e-7
renBTC,1/1/2020,-0.046
renBTC,1/1/2020,-0.018197
renBTC,1/1/2020,-0.02077007619471113
renBTC,1/1/2020,-0.118608
renBTC,1/1/2020,0.053719145891453125
renBTC,1/1/2020,0.021028777318087723
renBTC,1/1/2020,0.028365837545909807
renBTC,1/1/2020,-0.027828977188130516
renBTC,1/1/2020,-0.115949
renBTC,1/2/2020,0.001113333166480703
renBTC,1/2/2020,-12
renBTC,1/2/2020,-0.000581898872831947
renBTC,1/2/2020,0.006955826492146559
renBTC,1/2/2020,-0.466411
renBTC,1/2/2020,-4.35714225785e-7
renBTC,1/2/2020,-0.006782
renBTC,1/2/2020,-0.015014
renBTC,1/2/2020,0.01361488313318314
renBTC,1/2/2020,0.007138514519780923
renBTC,1/2/2020,-0.001361
renBTC,1/2/2020,-0.016548
renBTC,1/2/2020,-0.355435
renBTC,1/2/2020,1.033120857647677872
renBTC,1/2/2020,-0.005
renBTC,1/2/2020,-0.003444
renBTC,1/2/2020,-0.019818972507498048
renBTC,1/3/2020,-0.00968
renBTC,1/3/2020,-0.009837
renBTC,1/3/2020,-0.008606
renBTC,1/3/2020,-0.013614
renBTC,1/3/2020,-0.013135962923866254
renBTC,1/3/2020,0.002090525118572114
renBTC,1/3/2020,0.08223088297216259
renBTC,1/3/2020,0.040433783938862019
renBTC,1/3/2020,0.00085173461108823
renBTC,1/3/2020,0.029355361411414628
renBTC,1/3/2020,-0.44
renBTC,1/3/2020,-0.0050808
renBTC,1/3/2020,-0.002727
renBTC,1/3/2020,0.194491417833306353
renBTC,1/3/2020,0.227742430237069041
renBTC,1/3/2020,-17.80959631919452352
renBTC,1/3/2020,0.073556989221618101
renBTC,1/3/2020,0.236600065174006811
renBTC,1/3/2020,0.059585419079178899
renBTC,1/3/2020,-0.13882289116818908
renBTC,1/3/2020,0.280101629505775827
renBTC,1/3/2020,0.01146264461270749
renBTC,1/3/2020,0.008976087114280153
renBTC,1/3/2020,0.002155934004884446
renBTC,1/3/2020,0.567957077825061366
renBTC,1/3/2020,-0.004093120324843734
renBTC,1/3/2020,0.001355243788530912
renBTC,1/3/2020,0.008086885239346846
renBTC,1/3/2020,-0.004086162176475115
renBTC,1/3/2020,0.021592331266138141
renBTC,1/4/2020,-0.015
renBTC,1/4/2020,-0.006990742994110907
renBTC,1/4/2020,-0.001640898766570802
renBTC,1/4/2020,0.003677308548934687
renBTC,1/4/2020,24.89139578334208144
renBTC,1/4/2020,0.326589966651406251
renBTC,1/4/2020,-0.023874
renBTC,1/4/2020,-24.89139578334208144
renBTC,1/4/2020,-0.326590927873883335
renBTC,1/5/2020,0.026585847630271213
renBTC,1/5/2020,0.015443132953274884
renBTC,1/5/2020,0.312907351557574246
renBTC,1/5/2020,0.141071628672117556
renBTC,1/5/2020,-0.003
renBTC,1/5/2020,-0.021028
renBTC,1/5/2020,0.010305353649658985
renBTC,1/5/2020,0.000667357490422965
renBTC,1/5/2020,-0.026585
renBTC,1/5/2020,-0.141071
renBTC,1/5/2020,0.034114172970063274
renBTC,1/5/2020,-0.14
renBTC,1/5/2020,-0.057124
renBTC,1/5/2020,0.00448282332590808
renBTC,1/5/2020,0.000967756228068949
renBTC,1/5/2020,-0.000967
renBTC,1/5/2020,-0.589436
renBTC,1/5/2020,-0.00431450427789017
renBTC,1/6/2020,0.250279148427779315
renBTC,1/6/2020,-0.05169251500182196
renBTC,1/6/2020,-0.1
renBTC,1/6/2020,-0.05
renBTC,1/6/2020,-5.973158403854989
renBTC,1/6/2020,-2.5220002149609955
renBTC,1/6/2020,-0.01
renBTC,1/6/2020,-0.880491
renBTC,1/6/2020,0.039836523867043555
renBTC,1/6/2020,0.203661822654920611
renBTC,1/6/2020,0.072154124385531022
renBTC,1/6/2020,-0.077743059950966531
renBTC,1/6/2020,-1.031613
renBTC,1/6/2020,-0.010509
renBTC,1/6/2020,10.129512076078039813
renBTC,1/6/2020,-0.198586
renBTC,1/6/2020,-0.082231179024191106
renBTC,1/6/2020,-0.005844
renBTC,1/6/2020,-0.006964500654443113
renBTC,1/6/2020,-0.013221903316906012
renBTC,1/6/2020,-0.0068
renBTC,1/6/2020,-0.0068
renBTC,1/6/2020,-0.006671720464044608
renBTC,1/6/2020,0.001309037522459226
renBTC,1/6/2020,0.039031176109211766
renBTC,1/6/2020,0.036416533251491778
renBTC,1/6/2020,0.171684823317942641
renBTC,1/6/2020,0.026093211228598144
renBTC,1/6/2020,0.001354217784147311
renBTC,1/6/2020,0.018578304518769221
renBTC,1/7/2020,-0.005
renBTC,1/7/2020,0.568808092648882386
renBTC,1/7/2020,0.189045337988543197
renBTC,1/7/2020,-10.129512
renBTC,1/7/2020,0.001238297739026531
renBTC,1/7/2020,-0.005
renBTC,1/7/2020,0.000125821711924167
renBTC,1/7/2020,-0.567957
renBTC,1/7/2020,0.199944622609218988
renBTC,1/7/2020,-0.006221
renBTC,1/7/2020,-0.012457
renBTC,1/7/2020,-0.019838278875517832
renBTC,1/7/2020,-0.100222
renBTC,1/7/2020,-0.025
renBTC,1/7/2020,0.099522153951701324
renBTC,1/7/2020,-0.009986
renBTC,1/7/2020,-0.006607234887337178
renBTC,1/7/2020,-0.03
renBTC,1/7/2020,0.020167455418292516
renBTC,1/7/2020,-0.028
renBTC,1/7/2020,-0.010785058931463091
renBTC,1/7/2020,-0.009160185879162978
renBTC,1/7/2020,-0.005148
renBTC,1/7/2020,-0.01305
renBTC,1/7/2020,-0.02
renBTC,1/7/2020,-0.072
renBTC,1/7/2020,1.337882844272443859
renBTC,1/7/2020,-1.337882844272443859
renBTC,1/7/2020,0.342119073739440435
renBTC,1/7/2020,-0.0051
renBTC,1/7/2020,1.314817421608585778
renBTC,1/7/2020,5.310947649141582366
renBTC,1/7/2020,27.242511227051377573
renBTC,1/7/2020,0.343000153632869496
renBTC,1/7/2020,0.076270444165222039
renBTC,1/7/2020,-27.242511227051377573
renBTC,1/7/2020,-5.310947649141582366
renBTC,1/7/2020,-1.314817421608585778
renBTC,1/7/2020,-0.343000153632869496
renBTC,1/7/2020,0.003162824326588163
renBTC,1/7/2020,0.024551468367978735
renBTC,1/7/2020,0.002390734916234071
renBTC,1/7/2020,0.016992452107508267
renBTC,1/7/2020,-0.006955826492146559
renBTC,1/7/2020,-0.034114
renBTC,1/7/2020,0.007863897708980358
renBTC,1/7/2020,-0.026093
renBTC,1/7/2020,-0.171711
renBTC,1/7/2020,-0.039031
renBTC,1/7/2020,-0.036416
renBTC,1/7/2020,0.209825982498682101
renBTC,1/7/2020,-0.00282871894298483
renBTC,1/7/2020,1.312587219086051335
renBTC,1/7/2020,5.301939182529029396
renBTC,1/8/2020,-1.312587219086051335
renBTC,1/8/2020,-5.301939182529029396
renBTC,1/8/2020,34.013695385119661409
renBTC,1/8/2020,36.312900007061252708
renBTC,1/8/2020,0.008964691396330117
renBTC,1/8/2020,0.037866453041597851
renBTC,1/8/2020,-2.8
renBTC,1/8/2020,-51.413968619391350639
renBTC,1/8/2020,-14.935835
renBTC,1/8/2020,0.033036748412972674
renBTC,1/8/2020,-0.033037
renBTC,1/8/2020,-0.009649583288348014
renBTC,1/8/2020,-0.005993529992762741
renBTC,1/8/2020,-7.444673
renBTC,1/8/2020,0.02024776254365088
renBTC,1/8/2020,-0.065
renBTC,1/8/2020,-0.00480579564087661
renBTC,1/8/2020,-0.004482
renBTC,1/8/2020,-8.2332590808e-7
renBTC,1/8/2020,-0.0007
renBTC,1/8/2020,36.056820076960623755
renBTC,1/8/2020,3.6092927892e-8
renBTC,1/8/2020,0.312304812520523251
renBTC,1/8/2020,0.073296619042952475
renBTC,1/8/2020,-36.056820076960623755
renBTC,1/8/2020,-0.312304848613451143
renBTC,1/8/2020,-0.07
renBTC,1/8/2020,0.000476135940829486
renBTC,1/8/2020,0.020235912392254861
renBTC,1/8/2020,-0.003455
renBTC,1/8/2020,-0.0456654989174135
renBTC,1/8/2020,-3.044756
renBTC,1/8/2020,3.003278396705646416
renBTC,1/8/2020,0.001227060363628483
renBTC,1/8/2020,-0.189045
renBTC,1/8/2020,-4.498902
renBTC,1/8/2020,-0.276215
renBTC,1/8/2020,35.720152283599239328
renBTC,1/8/2020,0.299647759947298566
renBTC,1/8/2020,0.000347044653501187
renBTC,1/8/2020,-56
renBTC,1/8/2020,-9.48172615723856
renBTC,1/8/2020,-35.720152283599239328
renBTC,1/8/2020,-0.299647759947298566
renBTC,1/8/2020,0.01236846145332622
renBTC,1/8/2020,39.159111322598384073
renBTC,1/8/2020,-0.747083
renBTC,1/9/2020,2.244082153e-9
renBTC,1/9/2020,-0.026711930144562227
renBTC,1/9/2020,-0.020248
renBTC,1/9/2020,0.000040167136832888
renBTC,1/9/2020,0.000932875770511308
renBTC,1/9/2020,-0.000932875770511308
renBTC,1/9/2020,-0.001159221361803321
renBTC,1/9/2020,0.007003839339024161
renBTC,1/9/2020,0.001581412572160023
renBTC,1/9/2020,-0.001581412572160023
renBTC,1/9/2020,35.412187221434878835
renBTC,1/9/2020,0.288843707410089461
renBTC,1/9/2020,-0.116514
renBTC,1/9/2020,-0.008885
renBTC,1/9/2020,-35.412187221434878835
renBTC,1/9/2020,-0.288843707410089461
renBTC,1/9/2020,0.057096226695679236
renBTC,1/9/2020,0.00005583764894094
renBTC,1/10/2020,36.232207688102833133
renBTC,1/10/2020,0.291167287511592669
renBTC,1/10/2020,0.012707911100336865
renBTC,1/10/2020,-36.232207688102833133
renBTC,1/10/2020,-0.291167287511592669
renBTC,1/10/2020,0.003470095273327493
renBTC,1/10/2020,0.209818345475331734
renBTC,1/10/2020,-0.209818
renBTC,1/10/2020,-0.099352
renBTC,1/10/2020,0.006987172761521827
renBTC,1/10/2020,0.06113276087762256
renBTC,1/10/2020,0.02497599435922462
renBTC,1/10/2020,0.247035683454147881
renBTC,1/10/2020,0.001236446304403585
renBTC,1/10/2020,0.000197831408704573
renBTC,1/10/2020,0.000840607410736196
renBTC,1/10/2020,0.000039646550712195
renBTC,1/10/2020,0.006262082200747744
renBTC,1/10/2020,0.000210124219984342
renBTC,1/10/2020,0.005685817630006833
renBTC,1/10/2020,-0.038237
renBTC,1/10/2020,-0.005685
renBTC,1/10/2020,0.005592331703560937
renBTC,1/11/2020,-0.030650660048556575
renBTC,1/11/2020,13.694041773111404079
renBTC,1/11/2020,31.389361581615296867
renBTC,1/11/2020,7.185654928698315427
renBTC,1/11/2020,1.185154822033538932
renBTC,1/11/2020,2.66663398568747898
renBTC,1/11/2020,0.002027723790598792
renBTC,1/11/2020,0.001231807819909707
renBTC,1/11/2020,-0.5688082234188273
renBTC,1/11/2020,8.544711443645655388
renBTC,1/11/2020,-0.025947
renBTC,1/11/2020,-8.544711443645655388
renBTC,1/11/2020,-0.005593
renBTC,1/11/2020,0.001505583308772748
renBTC,1/11/2020,-0.00005583764894094
renBTC,1/11/2020,-0.00239
renBTC,1/11/2020,-0.013594
renBTC,1/11/2020,0.002472932986537876
renBTC,1/11/2020,0.000357412565157767
renBTC,1/11/2020,-0.006987
renBTC,1/11/2020,-0.157490044233421918
renBTC,1/11/2020,0.008967266918593699
renBTC,1/11/2020,0.006699078164812263
renBTC,1/11/2020,0.019407985194708311
renBTC,1/11/2020,0.008002374248443585
renBTC,1/11/2020,-0.008002
renBTC,1/11/2020,-0.007175
renBTC,1/11/2020,0.000436501545697603
renBTC,1/11/2020,0.0229853102199848
renBTC,1/11/2020,0.011488359861389716
renBTC,1/11/2020,-0.011488
renBTC,1/12/2020,0.009262022136768323
renBTC,1/12/2020,-0.342119151564501801
renBTC,1/12/2020,0.001721139831587591
renBTC,1/12/2020,0.024977314957155506
renBTC,1/12/2020,0.000905765139385531
renBTC,1/12/2020,-0.004186947950139528
renBTC,1/12/2020,-0.009262
renBTC,1/12/2020,0.000330910650514028
renBTC,1/12/2020,-0.000352120011134951
renBTC,1/12/2020,0.008494313697797121
renBTC,1/12/2020,-0.000905
renBTC,1/12/2020,-0.013
renBTC,1/12/2020,0.000618366639511466
renBTC,1/12/2020,0.163482541180420487
renBTC,1/12/2020,-0.008495
renBTC,1/12/2020,0.000791797239906361
renBTC,1/12/2020,-0.02
renBTC,1/12/2020,0.019871368388592292
renBTC,1/13/2020,-0.02
renBTC,1/13/2020,0.002867041170126065
renBTC,1/13/2020,0.007345815931247289
renBTC,1/13/2020,0.017553588804271884
renBTC,1/13/2020,0.002337769601497816
renBTC,1/13/2020,-0.2
renBTC,1/13/2020,0.006997190482082572
renBTC,1/13/2020,-0.000261
renBTC,1/13/2020,-0.082706960442696569
renBTC,1/13/2020,-0.5
renBTC,1/13/2020,-39.159111
renBTC,1/13/2020,-3.003278
renBTC,1/13/2020,0.084193360883148317
renBTC,1/13/2020,39.71224137167577145
renBTC,1/13/2020,0.000995095383549582
renBTC,1/13/2020,-0.098535
renBTC,1/13/2020,-0.084193
renBTC,1/13/2020,0.012311109536732827
renBTC,1/13/2020,0.007786137174593356
renBTC,1/13/2020,0.00411959357118203
renBTC,1/13/2020,0.00920352595510362
renBTC,1/13/2020,2.956720550525331522
renBTC,1/13/2020,-0.009203
renBTC,1/13/2020,0.001099563882462616
renBTC,1/13/2020,0.001337521324340518
renBTC,1/13/2020,0.073329067398255464
renBTC,1/13/2020,0.04888604493217031
renBTC,1/13/2020,-0.002829
renBTC,1/13/2020,-0.03656838267757688
renBTC,1/13/2020,0.005133374221036028
renBTC,1/13/2020,0.010951323739209022
renBTC,1/13/2020,0.012955658748329023
renBTC,1/13/2020,-0.010952
renBTC,1/13/2020,-20.802284627857762665
renBTC,1/14/2020,0.009761461017520222
renBTC,1/14/2020,0.000061218443339121
renBTC,1/14/2020,0.001218567664258111
renBTC,1/14/2020,0.095488451081694873
renBTC,1/14/2020,0.076324653034522309
renBTC,1/14/2020,-0.0200976075944745
renBTC,1/14/2020,8.288932485874646547
renBTC,1/14/2020,-0.076325
renBTC,1/14/2020,-0.095489
renBTC,1/14/2020,0.048226072553839797
